,TimeStamp,High,Low,Open,Close,Total Volume,Period Volume,Number of Trades
329,2010-09-17 03:22:00,1135.25,1135.25,1135.25,1135.25,18730,51,0
330,2010-09-17 03:21:00,1135.25,1135.25,1135.25,1135.25,18678,26,0
331,2010-09-17 03:20:00,1135.0,1134.75,1135.0,1134.75,18652,11,0
332,2010-09-17 03:19:00,1134.75,1134.75,1134.75,1134.75,18641,81,0
333,2010-09-17 03:17:00,1134.5,1134.5,1134.5,1134.5,18541,5,0
334,2010-09-17 03:16:00,1134.5,1134.5,1134.5,1134.5,18536,6,0
335,2010-09-17 03:13:00,1134.75,1134.25,1134.75,1134.25,18401,469,0
336,2010-09-17 03:12:00,1134.75,1134.25,1134.25,1134.5,17932,56,0
337,2010-09-17 03:11:00,1134.5,1134.5,1134.5,1134.5,17851,2,0
338,2010-09-17 03:10:00,1134.5,1134.25,1134.25,1134.5,17849,9,0
339,2010-09-17 03:08:00,1134.25,1134.25,1134.25,1134.25,17840,17,0
340,2010-09-17 03:07:00,1134.0,1134.0,1134.0,1134.0,17823,6,0
341,2010-09-17 03:06:00,1134.0,1134.0,1134.0,1134.0,17817,5,0
342,2010-09-17 03:05:00,1134.5,1134.25,1134.25,1134.25,17812,13,0
343,2010-09-17 03:04:00,1134.25,1134.0,1134.0,1134.0,17799,87,0
344,2010-09-17 03:03:00,1134.25,1134.0,1134.0,1134.0,17712,20,0
345,2010-09-17 03:02:00,1134.0,1134.0,1134.0,1134.0,17692,23,0
346,2010-09-17 03:00:00,1134.25,1134.25,1134.25,1134.25,17455,1,0
347,2010-09-17 02:58:00,1134.5,1134.5,1134.5,1134.5,17454,7,0
348,2010-09-17 02:57:00,1134.75,1134.5,1134.5,1134.5,17392,303,0
349,2010-09-17 02:56:00,1134.5,1134.0,1134.0,1134.5,16997,8,0
350,2010-09-17 02:55:00,1134.25,1134.0,1134.25,1134.0,16958,30,0
351,2010-09-17 02:53:00,1134.0,1134.0,1134.0,1134.0,16928,48,0
352,2010-09-17 02:52:00,1134.0,1134.0,1134.0,1134.0,16880,6,0
353,2010-09-17 02:51:00,1134.0,1133.75,1134.0,1133.75,16874,16,0
354,2010-09-17 02:49:00,1133.75,1133.75,1133.75,1133.75,16805,100,0
355,2010-09-17 02:48:00,1134.0,1134.0,1134.0,1134.0,16705,6,0
356,2010-09-17 02:45:00,1133.75,1133.75,1133.75,1133.75,16696,90,0
357,2010-09-17 02:42:00,1134.0,1134.0,1134.0,1134.0,16501,70,0
358,2010-09-17 02:40:00,1134.25,1134.25,1134.25,1134.25,16363,9,0
359,2010-09-17 02:39:00,1134.25,1134.25,1134.25,1134.25,16148,1,0
360,2010-09-17 02:38:00,1134.25,1134.25,1134.25,1134.25,16147,2,0
361,2010-09-17 02:36:00,1134.75,1134.25,1134.5,1134.25,16145,3,0
362,2010-09-17 02:35:00,1134.75,1134.75,1134.75,1134.75,16142,60,0
363,2010-09-17 02:33:00,1134.5,1134.5,1134.5,1134.5,16082,1,0
364,2010-09-17 02:32:00,1134.5,1134.5,1134.5,1134.5,16081,2,0
365,2010-09-17 02:31:00,1134.25,1134.0,1134.0,1134.25,16079,4,0
366,2010-09-17 02:30:00,1134.5,1134.0,1134.25,1134.5,16075,205,0
367,2010-09-17 02:29:00,1134.5,1134.5,1134.5,1134.5,15765,22,0
368,2010-09-17 02:26:00,1134.5,1134.5,1134.5,1134.5,15743,10,0
369,2010-09-17 02:25:00,1134.5,1134.25,1134.25,1134.5,15695,8,0
370,2010-09-17 02:23:00,1134.25,1134.25,1134.25,1134.25,15687,12,0
371,2010-09-17 02:20:00,1134.5,1134.25,1134.25,1134.25,15648,49,0
372,2010-09-17 02:19:00,1134.0,1134.0,1134.0,1134.0,15578,1,0
373,2010-09-17 02:17:00,1134.0,1134.0,1134.0,1134.0,15577,4,0
374,2010-09-17 02:16:00,1134.0,1134.0,1134.0,1134.0,15573,29,0
375,2010-09-17 02:15:00,1134.0,1134.0,1134.0,1134.0,15544,11,0
376,2010-09-17 02:14:00,1134.25,1134.25,1134.25,1134.25,15533,56,0
377,2010-09-17 02:12:00,1134.5,1134.5,1134.5,1134.5,15477,12,0
378,2010-09-17 02:11:00,1134.75,1134.5,1134.75,1134.5,15439,2,0
379,2010-09-17 02:10:00,1134.5,1134.5,1134.5,1134.5,15146,25,0
380,2010-09-17 02:09:00,1134.5,1134.5,1134.5,1134.5,15120,7,0
381,2010-09-17 02:08:00,1134.75,1134.5,1134.5,1134.75,15113,52,0
382,2010-09-17 02:07:00,1134.5,1134.5,1134.5,1134.5,15061,10,0
383,2010-09-17 02:06:00,1134.5,1134.5,1134.5,1134.5,15049,10,0
384,2010-09-17 02:05:00,1134.25,1134.25,1134.25,1134.25,15039,2,0
385,2010-09-17 02:04:00,1134.25,1134.25,1134.25,1134.25,15037,1,0
386,2010-09-17 02:02:00,1134.5,1134.0,1134.5,1134.5,15036,77,0
387,2010-09-17 02:01:00,1134.5,1134.25,1134.25,1134.25,14959,11,0
388,2010-09-17 02:00:00,1134.75,1134.5,1134.5,1134.75,14948,13,0
389,2010-09-17 01:59:00,1134.25,1134.25,1134.25,1134.25,14935,19,0
390,2010-09-17 01:58:00,1134.25,1134.25,1134.25,1134.25,14916,4,0
391,2010-09-17 01:56:00,1134.25,1134.25,1134.25,1134.25,14912,6,0
392,2010-09-17 01:55:00,1134.25,1134.25,1134.25,1134.25,14906,10,0
393,2010-09-17 01:54:00,1134.5,1134.5,1134.5,1134.5,14896,1,0
394,2010-09-17 01:52:00,1134.5,1134.5,1134.5,1134.5,14895,4,0
395,2010-09-17 01:51:00,1134.25,1134.25,1134.25,1134.25,14886,2,0
396,2010-09-17 01:50:00,1135.25,1134.25,1135.25,1134.5,14884,41,0
397,2010-09-17 01:49:00,1135.5,1134.75,1134.75,1135.5,14842,93,0
398,2010-09-17 01:48:00,1135.0,1134.75,1134.75,1134.75,14749,5,0
399,2010-09-17 01:47:00,1134.75,1134.75,1134.75,1134.75,14744,1,0
400,2010-09-17 01:44:00,1134.75,1134.5,1134.5,1134.75,14743,4,0
401,2010-09-17 01:43:00,1134.5,1134.25,1134.5,1134.25,14739,6,0
402,2010-09-17 01:42:00,1134.75,1134.25,1134.75,1134.25,14733,20,0
403,2010-09-17 01:41:00,1135.0,1135.0,1135.0,1135.0,14713,43,0
404,2010-09-17 01:40:00,1134.75,1134.75,1134.75,1134.75,14670,1,0
405,2010-09-17 01:39:00,1134.75,1134.75,1134.75,1134.75,14669,95,0
406,2010-09-17 01:38:00,1134.75,1134.5,1134.5,1134.75,14574,108,0
407,2010-09-17 01:37:00,1134.5,1134.5,1134.5,1134.5,14401,1,0
408,2010-09-17 01:33:00,1134.25,1134.25,1134.25,1134.25,14400,1,0
409,2010-09-17 01:32:00,1134.5,1134.5,1134.5,1134.5,14399,1,0
410,2010-09-17 01:30:00,1134.0,1134.0,1134.0,1134.0,14398,2,0
411,2010-09-17 01:28:00,1134.0,1134.0,1134.0,1134.0,14396,1,0
412,2010-09-17 01:25:00,1134.25,1134.25,1134.25,1134.25,14395,1,0
413,2010-09-17 01:24:00,1134.25,1134.25,1134.25,1134.25,14394,2,0
414,2010-09-17 01:23:00,1134.0,1134.0,1134.0,1134.0,14386,1,0
415,2010-09-17 01:22:00,1134.0,1134.0,1134.0,1134.0,14327,1,0
416,2010-09-17 01:18:00,1134.25,1134.25,1134.25,1134.25,14326,3,0
417,2010-09-17 01:17:00,1134.0,1134.0,1134.0,1134.0,14167,158,0
418,2010-09-17 01:15:00,1133.75,1133.75,1133.75,1133.75,14009,2,0
419,2010-09-17 01:13:00,1133.75,1133.75,1133.75,1133.75,13304,1,0
420,2010-09-17 01:09:00,1134.0,1134.0,1134.0,1134.0,13103,1,0
421,2010-09-17 01:07:00,1134.0,1133.75,1134.0,1133.75,13047,3,0
422,2010-09-17 01:06:00,1133.75,1133.75,1133.75,1133.75,13044,1,0
423,2010-09-17 01:04:00,1134.0,1134.0,1134.0,1134.0,13043,2,0
424,2010-09-17 01:03:00,1134.0,1134.0,1134.0,1134.0,13041,2,0
425,2010-09-17 01:02:00,1134.0,1134.0,1134.0,1134.0,13039,6,0
426,2010-09-17 00:59:00,1134.25,1134.0,1134.0,1134.25,13033,14,0
427,2010-09-17 00:57:00,1134.5,1134.0,1134.25,1134.0,13019,9,0
428,2010-09-17 00:55:00,1134.25,1134.0,1134.25,1134.0,13010,20,0
429,2010-09-17 00:51:00,1134.5,1134.5,1134.5,1134.5,12990,2,0
430,2010-09-17 00:50:00,1134.5,1134.25,1134.5,1134.25,12988,2,0
431,2010-09-17 00:49:00,1134.25,1134.25,1134.25,1134.25,12986,4,0
432,2010-09-17 00:48:00,1134.0,1134.0,1134.0,1134.0,12982,8,0
433,2010-09-17 00:47:00,1134.25,1133.75,1133.75,1134.25,12902,94,0
434,2010-09-17 00:43:00,1133.5,1133.5,1133.5,1133.5,12726,6,0
435,2010-09-17 00:41:00,1134.0,1134.0,1134.0,1134.0,12720,1,0
436,2010-09-17 00:40:00,1133.75,1133.75,1133.75,1133.75,12719,1,0
437,2010-09-17 00:38:00,1134.0,1134.0,1134.0,1134.0,12570,3,0
438,2010-09-17 00:37:00,1134.0,1134.0,1134.0,1134.0,12567,13,0
439,2010-09-17 00:36:00,1134.0,1134.0,1134.0,1134.0,12554,3,0
440,2010-09-17 00:35:00,1134.0,1134.0,1134.0,1134.0,12551,1,0
441,2010-09-17 00:34:00,1133.5,1133.25,1133.25,1133.5,12550,2,0
442,2010-09-17 00:33:00,1133.5,1133.25,1133.5,1133.25,12491,22,0
443,2010-09-17 00:32:00,1133.5,1133.5,1133.5,1133.5,12469,5,0
444,2010-09-17 00:31:00,1133.75,1133.75,1133.75,1133.75,12464,6,0
445,2010-09-17 00:27:00,1133.25,1133.25,1133.25,1133.25,12458,2,0
446,2010-09-17 00:26:00,1133.75,1133.75,1133.75,1133.75,12456,50,0
447,2010-09-17 00:24:00,1133.5,1133.5,1133.5,1133.5,12406,1,0
448,2010-09-17 00:22:00,1133.75,1133.5,1133.75,1133.5,12405,24,0
449,2010-09-17 00:18:00,1133.5,1133.5,1133.5,1133.5,12381,9,0
450,2010-09-17 00:16:00,1133.25,1133.25,1133.25,1133.25,12372,177,0
451,2010-09-17 00:13:00,1133.25,1133.25,1133.25,1133.25,12195,1,0
452,2010-09-17 00:12:00,1133.25,1133.0,1133.25,1133.0,12194,6,0
453,2010-09-17 00:11:00,1133.25,1133.25,1133.25,1133.25,12188,90,0
454,2010-09-17 00:10:00,1133.25,1133.25,1133.25,1133.25,12098,5,0
455,2010-09-17 00:08:00,1133.25,1133.25,1133.25,1133.25,12093,1,0
456,2010-09-17 00:05:00,1133.25,1133.25,1133.25,1133.25,12092,5,0
457,2010-09-17 00:02:00,1133.0,1133.0,1133.0,1133.0,12040,1,0
458,2010-09-16 23:59:00,1133.0,1133.0,1133.0,1133.0,11993,1,0
459,2010-09-16 23:58:00,1133.25,1133.0,1133.0,1133.25,11992,28,0
460,2010-09-16 23:55:00,1133.25,1133.25,1133.25,1133.25,11964,33,0
461,2010-09-16 23:54:00,1133.25,1133.0,1133.0,1133.0,11931,42,0
462,2010-09-16 23:53:00,1132.75,1132.75,1132.75,1132.75,11865,1,0
463,2010-09-16 23:52:00,1132.75,1132.75,1132.75,1132.75,11864,64,0
464,2010-09-16 23:46:00,1132.75,1132.5,1132.75,1132.5,11753,11,0
465,2010-09-16 23:45:00,1132.5,1132.25,1132.25,1132.5,11742,237,0
466,2010-09-16 23:44:00,1132.5,1132.25,1132.5,1132.25,11422,2,0
467,2010-09-16 23:40:00,1132.25,1132.25,1132.25,1132.25,11420,1,0
468,2010-09-16 23:39:00,1132.25,1132.25,1132.25,1132.25,11419,4,0
469,2010-09-16 23:35:00,1132.0,1132.0,1132.0,1132.0,11415,2,0
470,2010-09-16 23:34:00,1132.0,1132.0,1132.0,1132.0,11327,5,0
471,2010-09-16 23:33:00,1132.0,1132.0,1132.0,1132.0,11312,10,0
472,2010-09-16 23:29:00,1132.25,1132.25,1132.25,1132.25,11255,12,0
473,2010-09-16 23:28:00,1132.25,1132.0,1132.0,1132.25,11243,29,0
474,2010-09-16 23:27:00,1132.25,1132.0,1132.25,1132.0,11175,8,0
475,2010-09-16 23:25:00,1132.5,1132.5,1132.5,1132.5,11167,16,0
476,2010-09-16 23:24:00,1132.5,1132.25,1132.25,1132.5,11151,18,0
477,2010-09-16 23:22:00,1132.25,1132.25,1132.25,1132.25,11133,2,0
478,2010-09-16 23:21:00,1132.25,1132.0,1132.0,1132.25,11131,195,0
479,2010-09-16 23:17:00,1131.75,1131.75,1131.75,1131.75,10936,10,0
480,2010-09-16 23:15:00,1132.0,1132.0,1132.0,1132.0,10926,7,0
481,2010-09-16 23:14:00,1131.5,1131.5,1131.5,1131.5,10883,2,0
482,2010-09-16 23:13:00,1132.0,1132.0,1132.0,1132.0,10845,2,0
483,2010-09-16 23:12:00,1131.5,1131.5,1131.5,1131.5,10843,2,0
484,2010-09-16 23:10:00,1131.5,1131.5,1131.5,1131.5,10702,1,0
485,2010-09-16 23:07:00,1131.75,1131.75,1131.75,1131.75,10701,1,0
486,2010-09-16 23:06:00,1131.75,1131.75,1131.75,1131.75,10700,1,0
487,2010-09-16 23:03:00,1131.5,1131.5,1131.5,1131.5,10699,25,0
488,2010-09-16 23:01:00,1131.0,1131.0,1131.0,1131.0,10624,1,0
489,2010-09-16 23:00:00,1131.25,1131.25,1131.25,1131.25,10623,16,0
490,2010-09-16 22:59:00,1132.0,1131.5,1131.75,1131.5,10607,35,0
491,2010-09-16 22:58:00,1131.75,1131.75,1131.75,1131.75,10434,10,0
492,2010-09-16 22:56:00,1131.5,1131.5,1131.5,1131.5,10424,1,0
493,2010-09-16 22:52:00,1131.5,1131.25,1131.5,1131.25,10423,3,0
494,2010-09-16 22:51:00,1131.75,1131.75,1131.75,1131.75,10359,1,0
495,2010-09-16 22:49:00,1131.75,1131.5,1131.75,1131.5,10358,69,0
496,2010-09-16 22:47:00,1131.75,1130.75,1130.75,1131.75,10259,445,0
497,2010-09-16 22:46:00,1130.5,1130.5,1130.5,1130.5,9811,16,0
498,2010-09-16 22:45:00,1130.25,1130.0,1130.0,1130.25,9795,10,0
499,2010-09-16 22:44:00,1129.75,1129.75,1129.75,1129.75,9725,2,0
500,2010-09-16 22:43:00,1129.75,1129.75,1129.75,1129.75,9723,12,0
501,2010-09-16 22:38:00,1129.75,1129.75,1129.75,1129.75,9569,1,0
502,2010-09-16 22:37:00,1129.75,1129.75,1129.75,1129.75,9532,1,0
503,2010-09-16 22:34:00,1129.75,1129.75,1129.75,1129.75,9531,6,0
504,2010-09-16 22:33:00,1129.75,1129.75,1129.75,1129.75,9496,1,0
505,2010-09-16 22:29:00,1129.75,1129.75,1129.75,1129.75,9495,6,0
506,2010-09-16 22:27:00,1129.75,1129.75,1129.75,1129.75,9489,3,0
507,2010-09-16 22:24:00,1129.75,1129.75,1129.75,1129.75,9486,17,0
508,2010-09-16 22:23:00,1130.0,1130.0,1130.0,1130.0,9262,1,0
509,2010-09-16 22:19:00,1130.0,1130.0,1130.0,1130.0,9261,10,0
510,2010-09-16 22:16:00,1130.0,1130.0,1130.0,1130.0,8899,1,0
511,2010-09-16 22:10:00,1130.25,1130.25,1130.25,1130.25,8898,25,0
512,2010-09-16 22:03:00,1130.25,1130.0,1130.0,1130.25,8873,7,0
513,2010-09-16 22:01:00,1130.0,1130.0,1130.0,1130.0,8866,5,0
514,2010-09-16 22:00:00,1130.25,1130.25,1130.25,1130.25,8831,3,0
515,2010-09-16 21:59:00,1130.25,1130.25,1130.25,1130.25,8828,9,0
516,2010-09-16 21:57:00,1130.25,1130.25,1130.25,1130.25,8819,4,0
517,2010-09-16 21:55:00,1130.25,1130.25,1130.25,1130.25,8815,1,0
518,2010-09-16 21:51:00,1130.25,1130.25,1130.25,1130.25,8814,5,0
519,2010-09-16 21:49:00,1130.25,1130.25,1130.25,1130.25,8809,1,0
520,2010-09-16 21:48:00,1130.25,1130.25,1130.25,1130.25,8808,11,0
521,2010-09-16 21:47:00,1130.25,1130.25,1130.25,1130.25,8776,10,0
522,2010-09-16 21:44:00,1130.5,1130.0,1130.25,1130.0,8766,16,0
523,2010-09-16 21:42:00,1130.25,1130.25,1130.25,1130.25,8750,20,0
524,2010-09-16 21:38:00,1130.5,1130.5,1130.5,1130.5,8688,2,0
525,2010-09-16 21:36:00,1130.5,1130.0,1130.25,1130.0,8557,216,0
526,2010-09-16 21:30:00,1130.25,1130.25,1130.25,1130.25,7790,8,0
527,2010-09-16 21:28:00,1130.0,1130.0,1130.0,1130.0,7782,6,0
528,2010-09-16 21:25:00,1130.25,1130.25,1130.25,1130.25,7776,2,0
529,2010-09-16 21:20:00,1130.25,1130.25,1130.25,1130.25,7773,3,0
530,2010-09-16 21:19:00,1130.0,1130.0,1130.0,1130.0,7765,40,0
531,2010-09-16 21:17:00,1130.0,1129.75,1129.75,1130.0,7719,200,0
532,2010-09-16 21:16:00,1129.75,1129.75,1129.75,1129.75,7302,1,0
533,2010-09-16 21:13:00,1129.5,1129.5,1129.5,1129.5,7301,1,0
534,2010-09-16 21:12:00,1129.75,1129.75,1129.75,1129.75,7300,1,0
535,2010-09-16 21:11:00,1129.75,1129.5,1129.75,1129.5,7299,80,0
536,2010-09-16 21:09:00,1130.0,1129.75,1130.0,1129.75,7217,2,0
537,2010-09-16 21:07:00,1130.0,1129.75,1130.0,1129.75,7215,3,0
538,2010-09-16 21:04:00,1129.5,1129.5,1129.5,1129.5,7212,10,0
539,2010-09-16 21:03:00,1129.75,1129.5,1129.75,1129.5,7202,11,0
540,2010-09-16 21:02:00,1130.0,1130.0,1130.0,1130.0,7188,1,0
541,2010-09-16 21:00:00,1130.0,1130.0,1130.0,1130.0,7187,65,0
542,2010-09-16 20:58:00,1130.0,1130.0,1130.0,1130.0,7122,12,0
543,2010-09-16 20:57:00,1130.0,1130.0,1130.0,1130.0,7110,48,0
544,2010-09-16 20:56:00,1129.75,1129.75,1129.75,1129.75,7062,1,0
545,2010-09-16 20:55:00,1129.75,1129.75,1129.75,1129.75,7061,1,0
546,2010-09-16 20:54:00,1129.75,1129.5,1129.5,1129.75,7060,2,0
547,2010-09-16 20:53:00,1129.75,1129.75,1129.75,1129.75,7058,4,0
548,2010-09-16 20:50:00,1129.75,1129.75,1129.75,1129.75,7054,21,0
549,2010-09-16 20:49:00,1130.0,1130.0,1130.0,1130.0,7033,7,0
550,2010-09-16 20:47:00,1129.75,1129.75,1129.75,1129.75,7026,2,0
551,2010-09-16 20:46:00,1130.25,1130.0,1130.25,1130.0,7024,2,0
552,2010-09-16 20:42:00,1130.5,1130.5,1130.5,1130.5,7021,4,0
553,2010-09-16 20:38:00,1130.25,1130.0,1130.0,1130.25,7017,2,0
554,2010-09-16 20:35:00,1130.0,1130.0,1130.0,1130.0,7015,25,0
555,2010-09-16 20:33:00,1130.0,1130.0,1130.0,1130.0,6990,4,0
556,2010-09-16 20:30:00,1129.75,1129.75,1129.75,1129.75,6986,1,0
557,2010-09-16 20:27:00,1130.0,1129.75,1130.0,1129.75,6985,5,0
558,2010-09-16 20:24:00,1129.75,1129.75,1129.75,1129.75,6980,4,0
559,2010-09-16 20:23:00,1129.75,1129.75,1129.75,1129.75,6966,2,0
560,2010-09-16 20:22:00,1130.25,1130.0,1130.0,1130.25,6964,12,0
561,2010-09-16 20:20:00,1130.5,1130.5,1130.5,1130.5,6950,2,0
562,2010-09-16 20:18:00,1130.0,1130.0,1130.0,1130.0,6948,2,0
563,2010-09-16 20:17:00,1130.25,1130.0,1130.0,1130.25,6944,36,0
564,2010-09-16 20:15:00,1130.75,1130.25,1130.75,1130.25,6907,45,0
565,2010-09-16 20:14:00,1131.0,1130.75,1130.75,1130.75,6862,25,0
566,2010-09-16 20:13:00,1130.75,1130.75,1130.75,1130.75,6837,1,0
567,2010-09-16 20:12:00,1130.75,1130.75,1130.75,1130.75,6836,3,0
568,2010-09-16 20:11:00,1130.75,1130.75,1130.75,1130.75,6833,3,0
569,2010-09-16 20:10:00,1130.75,1130.75,1130.75,1130.75,6830,2,0
570,2010-09-16 20:09:00,1130.75,1130.75,1130.75,1130.75,6828,2,0
571,2010-09-16 20:07:00,1130.25,1130.25,1130.25,1130.25,6826,2,0
572,2010-09-16 20:06:00,1130.75,1129.5,1129.75,1130.75,6824,21,0
573,2010-09-16 20:02:00,1129.75,1129.75,1129.75,1129.75,6803,1,0
574,2010-09-16 20:01:00,1129.75,1129.75,1129.75,1129.75,6802,1,0
575,2010-09-16 20:00:00,1129.75,1129.75,1129.75,1129.75,6801,1,0
576,2010-09-16 19:57:00,1130.0,1130.0,1130.0,1130.0,6800,1,0
577,2010-09-16 19:56:00,1129.75,1129.75,1129.75,1129.75,6799,2,0
578,2010-09-16 19:55:00,1130.0,1130.0,1130.0,1130.0,6797,1,0
579,2010-09-16 19:54:00,1129.75,1129.75,1129.75,1129.75,6796,2,0
580,2010-09-16 19:51:00,1129.5,1129.5,1129.5,1129.5,6794,14,0
581,2010-09-16 19:50:00,1129.5,1129.5,1129.5,1129.5,6767,1,0
582,2010-09-16 19:38:00,1129.25,1129.25,1129.25,1129.25,6766,44,0
583,2010-09-16 19:37:00,1129.5,1129.5,1129.5,1129.5,6722,1,0
584,2010-09-16 19:36:00,1129.75,1129.75,1129.75,1129.75,6721,16,0
585,2010-09-16 19:29:00,1129.5,1129.5,1129.5,1129.5,6705,2,0
586,2010-09-16 19:26:00,1129.5,1129.25,1129.5,1129.25,6368,3,0
587,2010-09-16 19:24:00,1129.5,1129.5,1129.5,1129.5,6365,6,0
588,2010-09-16 19:20:00,1129.5,1129.5,1129.5,1129.5,6359,5,0
589,2010-09-16 19:19:00,1129.75,1129.75,1129.75,1129.75,6354,11,0
590,2010-09-16 19:18:00,1129.75,1129.75,1129.75,1129.75,6343,4,0
591,2010-09-16 19:15:00,1129.25,1129.25,1129.25,1129.25,6339,2,0
592,2010-09-16 19:12:00,1129.75,1129.75,1129.75,1129.75,6337,7,0
593,2010-09-16 19:11:00,1130.0,1129.75,1129.75,1130.0,6325,82,0
594,2010-09-16 19:10:00,1129.75,1129.75,1129.75,1129.75,6243,2,0
595,2010-09-16 19:09:00,1129.75,1129.75,1129.75,1129.75,6241,1,0
596,2010-09-16 19:06:00,1129.75,1129.5,1129.5,1129.75,6240,5,0
597,2010-09-16 19:04:00,1129.25,1129.25,1129.25,1129.25,6126,1,0
598,2010-09-16 18:58:00,1129.75,1129.5,1129.5,1129.75,6125,4,0
599,2010-09-16 18:57:00,1129.75,1129.5,1129.5,1129.75,6121,3,0
600,2010-09-16 18:56:00,1129.75,1129.5,1129.75,1129.5,6118,4,0
601,2010-09-16 18:54:00,1129.5,1129.5,1129.5,1129.5,6114,2,0
602,2010-09-16 18:52:00,1129.5,1129.5,1129.5,1129.5,6112,3,0
603,2010-09-16 18:51:00,1129.5,1129.5,1129.5,1129.5,6109,2,0
604,2010-09-16 18:48:00,1129.25,1129.25,1129.25,1129.25,6107,8,0
605,2010-09-16 18:47:00,1129.25,1129.25,1129.25,1129.25,6099,2,0
606,2010-09-16 18:46:00,1129.25,1129.25,1129.25,1129.25,6097,6,0
607,2010-09-16 18:42:00,1129.25,1129.25,1129.25,1129.25,6091,3,0
608,2010-09-16 18:36:00,1129.25,1129.0,1129.25,1129.0,6088,2,0
609,2010-09-16 18:35:00,1129.25,1129.25,1129.25,1129.25,6086,13,0
610,2010-09-16 18:32:00,1129.5,1129.5,1129.5,1129.5,5961,2,0
611,2010-09-16 18:30:00,1129.75,1129.75,1129.75,1129.75,5934,5,0
612,2010-09-16 18:28:00,1129.5,1129.25,1129.25,1129.5,5929,3,0
613,2010-09-16 18:27:00,1129.5,1129.5,1129.5,1129.5,5925,9,0
614,2010-09-16 18:25:00,1129.5,1129.5,1129.5,1129.5,5916,1,0
615,2010-09-16 18:23:00,1129.5,1129.5,1129.5,1129.5,5915,1,0
616,2010-09-16 18:18:00,1129.25,1129.25,1129.25,1129.25,5914,1,0
617,2010-09-16 18:17:00,1129.5,1129.5,1129.5,1129.5,5913,2,0
618,2010-09-16 18:16:00,1129.5,1129.5,1129.5,1129.5,5911,20,0
619,2010-09-16 18:14:00,1129.5,1129.5,1129.5,1129.5,5391,3,0
620,2010-09-16 18:13:00,1129.25,1129.25,1129.25,1129.25,5388,1,0
621,2010-09-16 18:12:00,1129.5,1128.75,1128.75,1129.5,5387,262,0
622,2010-09-16 18:11:00,1129.0,1128.75,1129.0,1128.75,5110,2,0
623,2010-09-16 18:10:00,1129.25,1129.25,1129.25,1129.25,5107,10,0
624,2010-09-16 18:09:00,1129.25,1129.25,1129.25,1129.25,5097,2,0
625,2010-09-16 18:07:00,1129.25,1128.75,1128.75,1129.25,5095,4,0
626,2010-09-16 18:06:00,1128.75,1128.75,1128.75,1128.75,5091,40,0
627,2010-09-16 18:05:00,1128.75,1128.5,1128.5,1128.75,5051,20,0
628,2010-09-16 18:04:00,1128.5,1128.5,1128.5,1128.5,5031,3,0
629,2010-09-16 18:01:00,1128.25,1128.25,1128.25,1128.25,4719,2,0
630,2010-09-16 17:30:00,1127.75,1127.75,1127.75,1127.75,4716,1,0
631,2010-09-16 17:26:00,1127.75,1127.75,1127.75,1127.75,4713,1,0
632,2010-09-16 17:21:00,1128.25,1127.75,1128.25,1127.75,4712,6,0
633,2010-09-16 17:20:00,1128.25,1128.25,1128.25,1128.25,4706,43,0
634,2010-09-16 17:19:00,1128.25,1128.25,1128.25,1128.25,4543,1,0
635,2010-09-16 17:17:00,1128.25,1127.75,1127.75,1128.25,4542,83,0
636,2010-09-16 17:15:00,1127.75,1127.75,1127.75,1127.75,4446,3,0
637,2010-09-16 17:14:00,1128.0,1127.75,1128.0,1127.75,4343,31,0
638,2010-09-16 17:12:00,1128.25,1128.0,1128.0,1128.25,4312,4,0
639,2010-09-16 17:11:00,1128.25,1128.25,1128.25,1128.25,4308,1,0
640,2010-09-16 17:10:00,1128.0,1128.0,1128.0,1128.0,4307,2,0
641,2010-09-16 17:09:00,1128.0,1128.0,1128.0,1128.0,4235,2,0
642,2010-09-16 17:08:00,1128.25,1128.0,1128.25,1128.0,4233,16,0
643,2010-09-16 17:07:00,1128.75,1128.25,1128.75,1128.25,4217,35,0
644,2010-09-16 17:06:00,1129.0,1129.0,1129.0,1129.0,4179,4,0
645,2010-09-16 17:05:00,1129.0,1129.0,1129.0,1129.0,4171,1,0
646,2010-09-16 17:02:00,1128.75,1128.5,1128.75,1128.5,4170,6,0
647,2010-09-16 17:01:00,1128.75,1128.75,1128.75,1128.75,4154,1,0
648,2010-09-16 17:00:00,1129.0,1128.75,1129.0,1128.75,4023,11,0
649,2010-09-16 16:59:00,1129.25,1129.25,1129.25,1129.25,4012,4,0
650,2010-09-16 16:58:00,1128.75,1128.75,1128.75,1128.75,3983,10,0
651,2010-09-16 16:57:00,1128.75,1128.75,1128.75,1128.75,3973,5,0
652,2010-09-16 16:53:00,1129.0,1128.75,1128.75,1128.75,3968,13,0
653,2010-09-16 16:51:00,1129.0,1129.0,1129.0,1129.0,3955,13,0
654,2010-09-16 16:50:00,1129.0,1128.75,1128.75,1129.0,3922,116,0
655,2010-09-16 16:49:00,1128.75,1128.75,1128.75,1128.75,3766,4,0
656,2010-09-16 16:48:00,1128.75,1128.75,1128.75,1128.75,3760,1,0
657,2010-09-16 16:47:00,1129.0,1129.0,1129.0,1129.0,3759,5,0
658,2010-09-16 16:45:00,1128.75,1128.5,1128.5,1128.75,3571,2,0
659,2010-09-16 16:44:00,1128.75,1128.75,1128.75,1128.75,3369,1,0
660,2010-09-16 16:43:00,1128.75,1128.25,1128.25,1128.75,3368,2,0
